year,company,cik,SIC,Item_1_ESG_Exposure,Item_1_ESG_Sentiment,Item_1A_ESG_Exposure,Item_1A_ESG_Sentiment,Item_7_ESG_Exposure,Item_7_ESG_Sentiment,Item_8_ESG_Exposure,Item_8_ESG_Sentiment,Overall_ESG_Exposure,Overall_ESG_Sentiment
2023,ABBOTT LABORATORIES,1800,2834,0.0533333333333333,0.2937177121639251,0.032258064516129,0.9426079511642456,0.0133928571428571,0.607135092218717,0.0104602510460251,0.4278491109609604,0.0273611265095861,0.567827466626962
2023,ADOBE INC.,796343,7372,0.0048426150121065,0.0348578691482543,0.0307692307692307,0.9494395032525064,0.0043478260869565,-0.4067029654979706,0.003584229390681,0.4873586483299732,0.0108859753147437,0.2662382638081908
2023,ADVANCE AUTO PARTS INC,1158449,5531,0.2142857142857142,0.3194219870936303,0.0582010582010582,0.7627885287458246,0.0118343195266272,0.1900124084204435,0.0,0.0,0.0710802730033499,0.3180557310649746
2023,ADVANCE AUTO PARTS INC NT,1158449,5531,0.2142857142857142,0.3194219870936303,0.0582010582010582,0.7627885287458246,0.0118343195266272,0.1900124084204435,0.0,0.0,0.0710802730033499,0.3180557310649746
2023,AES CORP,874761,4911,0.4868173258003766,-0.0707550567234334,0.3451776649746192,0.4714181933771161,0.2155963302752293,0.1298288061210872,0.1932952924393723,0.0053077901668874,0.3102216533723994,0.1339499332354143
2023,AKAMAI TECHNOLOGIES INC,1086222,7389,0.0078125,0.0554806925356388,0.0326409495548961,0.6082038066603921,0.0104166666666666,0.0811697635799646,0.0052447552447552,-0.2496321400006612,0.0140287178665795,0.1238055306938335
2023,AMERICAN ELECTRIC POWER CO INC,4904,4911,0.357421875,0.0845024569743806,0.3272727272727272,0.5357927361444111,0.0,0.0,0.1452537693777872,0.1690396461281816,0.2074870929126286,0.1973337098117433
2023,AMPHENOL CORP /DE/,820313,3678,0.125,0.0678328912084301,0.1040723981900452,0.7532278066096099,0.0133333333333333,0.2567233485834939,0.0109769484083424,0.354137547314167,0.0633456699829302,0.3579803984289252
2023,AT&T INC.,732717,4813,0.0054347826086956,0.1881681084632873,0.0983606557377049,0.9112574491235944,0.0314606741573033,0.1710226208503757,0.0167130919220055,0.0955150915930668,0.0379923011064273,0.3414908175075811
2023,AbbVie Inc.,1551152,2834,0.0254957507082152,0.3213847229878108,0.0074349442379182,0.9650561213493348,0.0152439024390243,0.6472899377346039,0.0031545741324921,0.2512488439679146,0.0128322928794125,0.546244906509916
2023,Aptiv PLC,1521332,3714,0.176,-0.2712153523144396,0.0896358543417367,0.7171239289455116,0.0452173913043478,0.048666855177054,0.0248112189859762,0.220800858962795,0.0839161161580152,0.1788440726927302
2023,"Arista Networks, Inc.",1596532,3576,0.0067567567567567,-0.2827317230403423,0.0235457063711911,0.5803279037422994,0.0106007067137809,0.0693543354670206,0.0066371681415929,0.1842084800203641,0.0118850844958304,0.1377897490473354
2023,BEST BUY CO INC,764478,5731,0.1458333333333333,-0.324369203299284,0.0923694779116465,0.7537173945456743,0.0041322314049586,0.8699255585670471,0.0363036303630363,0.3436477373523468,0.0696596682532437,0.410730371791446
2023,BIOGEN INC.,875045,2836,0.0098765432098765,0.1703821117989719,0.0048309178743961,0.4602407813072204,0.0078740157480314,0.2283538695424795,0.0,0.0,0.005645369208076,0.2147441906621679
2023,BOSTON SCIENTIFIC CORP,885725,3841,0.036144578313253,-0.0692161403596401,0.0432276657060518,0.7558335845669111,0.0321888412017167,-0.0692161403596401,0.0037926675094816,0.3457949366420507,0.0288384381826258,0.2407990601224204
2023,BRISTOL MYERS SQUIBB CO,14272,2834,0.025735294117647,0.481338641207133,0.0342205323193916,0.6560750109040074,0.003683241252302,0.126652181148529,0.011441647597254,0.3314199440181255,0.0187701788216486,0.3988714443194487
2023,Booking Holdings Inc.,1075531,4724,0.0064516129032258,0.3030198514461517,0.024390243902439,0.626022673988094,0.0,0.0,0.0,0.0,0.0077104642014162,0.2322606313585614
2023,CADENCE DESIGN SYSTEMS INC,813672,7372,0.0468227424749163,-0.1815819240042141,0.044041450777202,0.6976850498467684,0.0112359550561797,0.0828645626703898,0.0,0.0,0.0255250370770745,0.149741922128236
2023,"CF Industries Holdings, Inc.",1324404,2873,0.5520833333333334,-0.0624415594147248,0.4533333333333333,0.383118515680818,0.3545454545454545,0.0873042997131999,0.1361963190184049,0.3134532658769203,0.3740396100576315,0.1803586304640533
2023,"CHARTER COMMUNICATIONS, INC. /MO/",1091667,4841,0.0202247191011235,0.4127122635642687,0.0162162162162162,0.5935381849606832,0.0040816326530612,0.1778476387262344,0.0,0.0,0.0101306419926002,0.2960245218127966
2023,COCA COLA CO,21344,2840,0.1226765799256505,0.3243657066627885,0.168091168091168,0.7018691038681288,0.0331125827814569,-0.0345809787511825,0.0068159688412852,0.0244492303047861,0.0826740749098902,0.2540257655211302
2023,COGNIZANT TECHNOLOGY SOLUTIONS CORP,1058290,7371,0.0224719101123595,-0.247563898563385,0.0517241379310344,0.8557572762171427,0.009009009009009,0.5268473923206329,0.0,0.0,0.0208012642631007,0.2837601924935976
2023,CUMMINS INC,26172,3519,0.2587859424920127,-0.1886874386971747,0.1931330472103004,0.5615464016795159,0.0365384615384615,-0.2899562383168622,0.0445859872611464,-0.1778616817845475,0.1332608596254803,-0.0237397392797671
2023,DANAHER CORP /DE/,313616,3823,0.0622710622710622,0.0614574042094104,0.0532212885154061,0.7643425982249411,0.0095238095238095,-0.0038787145167589,0.024390243902439,0.6706325620412826,0.0373516010531792,0.3731384624897188
2023,DENTSPLY SIRONA Inc.,818479,3843,0.0175438596491228,0.5081094354391098,0.0709677419354838,0.6965378740181526,0.0144927536231884,0.5464996606111526,0.0,0.0,0.0257510888019487,0.4377867425171038
2023,"DOLLAR TREE, INC.",935703,5331,0.0401459854014598,0.2850420303981412,0.0,0.0,0.0260586319218241,-0.0141455931589007,0.0070175438596491,0.4038108196109533,0.0183055402957332,0.1686768142125484
2023,EQUIFAX INC,33185,4911,0.0031948881789137,0.3134256601333618,0.0249110320284697,0.1720948104879685,0.0078277886497064,0.6768392324447632,0.005181347150259,0.4977660566568375,0.0102787640018372,0.4150314399307327
2023,EXELON CORP,1109357,4931,0.5725190839694656,0.1310179117073615,0.2954545454545454,0.7575603791154348,0.2165605095541401,0.1627151413437198,0.1279863481228668,0.1898947132792737,0.3031301217752545,0.3102970363614474
2023,Edwards Lifesciences Corp,1099800,3842,0.0148148148148148,0.267132967710495,0.0502283105022831,0.942183873870156,0.0,0.0,0.0044004400440044,0.5940602831542492,0.0173608913402755,0.450844281183725
2023,"Evergy, Inc.",1711269,4931,0.3834196891191709,-0.0629573207902344,0.3032490974729241,0.5236651484765822,0.1445544554455445,0.231409607072399,0.1267102914931588,0.2442949657883722,0.2394833833826996,0.2341031001367798
