year,company,cik,SIC,Item_1_ESG_Exposure,Item_1_ESG_Sentiment,Item_1A_ESG_Exposure,Item_1A_ESG_Sentiment,Item_7_ESG_Exposure,Item_7_ESG_Sentiment,Item_8_ESG_Exposure,Item_8_ESG_Sentiment,Overall_ESG_Exposure,Overall_ESG_Sentiment
2021,ABBOTT LABORATORIES,1800,2834,0.0,0.0,0.0282392026578073,0.6413629931562087,0.0152740341419586,0.4957973729161655,0.0171990171990172,0.4128927059826396,0.0151780634996957,0.3875132680137535
2021,ADOBE INC.,796343,7372,0.0029761904761904,-0.7701334953308105,0.0409356725146198,0.7959735372236797,0.0154162384378211,0.6915664215882619,0.0056710775047258,0.4237042888998985,0.0162497947333393,0.2852776880952574
2021,ADVANCE AUTO PARTS INC,1158449,5531,0.2,-0.0659011006355285,0.0714285714285714,0.653441243405853,0.1,-0.0659011006355285,0.0,0.0,0.0928571428571428,0.1304097605336989
2021,AES CORP,874761,4911,0.4505703422053232,-0.0416759236711804,0.4080808080808081,0.0711815192275019,0.0,0.0,0.0,0.0,0.2146627875715328,0.0073763988890803
2021,AKAMAI TECHNOLOGIES INC,1086222,7389,0.0150375939849624,0.4820858873426914,0.0348101265822784,0.6345471577210859,0.0,0.0,0.0,0.0,0.0124619301418102,0.2791582612659443
2021,ALBEMARLE CORP,915913,2821,0.1635802469135802,0.6756600661308698,0.495260663507109,0.062886729141314,0.0,0.0,0.0470183486238532,0.2982592304668775,0.1764648147611356,0.2592015064347653
2021,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",1035443,6798,0.1417322834645669,0.6109974193904135,0.1178423236514522,0.5040945017343046,0.0,0.0,0.0,0.0,0.0648936517790048,0.2787729802811795
2021,AMERICAN ELECTRIC POWER CO INC,4904,4911,0.4094955489614243,0.0118627004541348,0.288961038961039,0.5451990029868785,0.2804428044280442,0.5513032055705002,0.1658128875707737,0.2234033656314136,0.2861780699803203,0.3329420686607318
2021,AMPHENOL CORP /DE/,820313,3678,0.0838815789473684,0.0723471282159581,0.1041009463722397,0.6844281125813723,0.0115606936416184,0.0059710658258861,0.0127134035597529,0.512425406915801,0.0530641556302449,0.3187929283847543
2021,AT&T INC.,732717,4813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,AVALONBAY COMMUNITIES INC,915912,6798,0.0733333333333333,0.0952736775983463,0.1026615969581749,0.773141792802899,0.0226537216828478,-0.1210244574717113,0.0,0.0,0.049662162993589,0.1868477532323835
2021,AbbVie Inc.,1551152,2834,0.0243243243243243,0.3184977008236779,0.0,0.0,0.0064102564102564,0.8237592875957489,0.0,0.0,0.0076836451836451,0.2855642471048567
2021,"Activision Blizzard, Inc.",718877,7374,0.0167364016736401,-0.3669626442715525,0.0,0.0,0.0,0.0,0.0,0.0,0.00418410041841,-0.0917406610678881
2021,Aptiv PLC,1521332,3714,0.1964285714285714,-0.1241622942076488,0.092391304347826,0.6484847354757435,0.0244565217391304,0.163751976357566,0.5,-0.8063957691192627,0.2033190993788819,-0.0295803378734005
2021,"Arista Networks, Inc.",1596532,3576,0.0037453183520599,-0.2185850888490677,0.0164179104477611,0.7224665202877738,0.0104754230459307,0.6678828986791464,0.0022075055187637,-0.0722201019525528,0.0082115393411289,0.2748860570413249
2021,BEST BUY CO INC,764478,5731,0.17,-0.3655158576062497,0.0640776699029126,0.8826838533083597,0.0036429872495446,0.8699255585670471,0.0056444026340545,-0.0707918306191762,0.0608412649466279,0.3290754309124952
2021,BIOGEN INC.,875045,2836,0.0,0.0,0.0287769784172661,-0.3878261391073465,0.0,0.0,0.0,0.0,0.0071942446043165,-0.0969565347768366
2021,BOEING CO,12927,3721,0.1206896551724138,0.3855666310659477,0.0664451827242525,0.7528321724385023,0.0139968895800933,0.6231992368896803,0.0154355016538037,0.5953004397451878,0.0541418072826408,0.5892246200348296
2021,"BXP, Inc.",1037540,6798,0.0567567567567567,0.8087611326149532,0.0,0.0,0.0,0.0,0.0,0.0,0.0141891891891891,0.2021902831537383
2021,BOSTON SCIENTIFIC CORP,885725,3841,0.0415430267062314,0.2649811628673758,0.0345821325648415,0.7245627132554849,0.0380067567567567,0.2160950254648924,0.0230436869899183,0.2331883097843577,0.034293900754437,0.3597068028430277
2021,BRISTOL MYERS SQUIBB CO,14272,2834,0.0,0.0,0.0432098765432098,0.5556212104856968,0.0182063385030343,0.4862234639348807,0.0154408776919951,0.4194357530458977,0.0192142731845598,0.3653201068666187
2021,"Bath & Body Works, Inc.",701985,3533,0.0197044334975369,-0.2376832570880651,0.4,0.9675637781620026,0.0,0.0,0.0,0.0,0.1049261083743842,0.1824701302684843
